timestamp,vibration,temperature,belt_speed,tension,motor_current,alignment,fault_condition
2026-01-05 02:35:00,5.43,60.53,2.346,134.95,117.46,1.61,Joint Failure
2026-01-02 16:25:00,6.305,65.66,2.56,86.95,125.93,2.23,Belt Damage
2026-01-04 02:25:00,3.141,62.76,2.77,110.24,101.18,0.152,Normal
2026-01-03 19:05:00,3.464,54.5,1.983,155.38,132.23,1.493,Overload
2026-01-02 22:15:00,3.97,60.96,3.379,90.33,123.21,0.501,Normal
2026-01-14 06:45:00,1.792,56.79,2.816,92.97,109.06,0.841,Normal
2026-01-05 03:45:00,4.933,58.11,2.851,110.16,110.94,2.677,Joint Failure
2026-01-15 18:25:00,3.407,42.8,2.709,78.74,79.65,0.968,Normal
2026-01-15 02:10:00,3.676,52.57,2.656,103.77,153.61,0.958,Belt Damage
2026-01-05 11:45:00,5.878,56.74,2.479,102.88,116.94,3.163,Misalignment
2026-01-08 17:05:00,2.011,72.37,2.991,85.85,93.05,0.914,Normal
2026-01-13 04:00:00,5.219,50.52,2.518,68.82,112.27,1.407,Belt Damage
2026-01-13 16:30:00,1.714,54.57,2.649,101.01,124.58,1.022,Normal
2026-01-17 12:30:00,4.081,49.6,2.401,115.72,90.46,1.134,Normal
2026-01-11 10:30:00,4.245,58.54,2.601,82.39,108.57,1.74,Belt Damage
2026-01-08 06:25:00,3.116,48.44,3.081,107.53,141.74,1.445,Normal
2026-01-08 14:15:00,2.594,65.32,3.017,94.07,119.27,0.551,Overload
2026-01-11 13:00:00,4.2,57.66,2.686,91.47,102.77,1.071,Normal
2026-01-14 14:30:00,4.953,68.45,2.663,105.12,92.78,3.57,Misalignment
2026-01-05 10:00:00,5.583,46.85,2.497,142.3,165.62,0.871,Overload
2026-01-02 00:10:00,2.331,54.36,2.487,83.31,105.96,0.773,Normal
2026-01-17 18:15:00,3.597,55.72,2.867,81.0,101.9,0.419,Normal
2026-01-01 21:00:00,2.131,47.03,2.049,72.24,108.08,0.611,Belt Damage
2026-01-12 06:25:00,4.349,50.72,2.625,70.25,101.18,1.195,Normal
2026-01-02 05:10:00,1.747,43.29,2.587,92.3,111.65,1.29,Normal
2026-01-05 02:55:00,3.398,48.68,2.41,110.4,122.36,0.702,Normal
2026-01-07 19:25:00,4.001,59.94,2.968,82.45,74.78,1.041,Normal
2026-01-02 11:10:00,2.77,63.94,2.483,95.24,122.96,1.046,Normal
2026-01-01 07:30:00,1.735,56.28,3.072,83.31,105.69,1.002,Normal
2026-01-13 22:45:00,2.421,54.72,2.793,71.09,121.14,3.688,Misalignment
2026-01-08 18:20:00,4.798,63.66,2.944,78.51,128.31,1.48,Belt Damage
2026-01-03 07:50:00,3.742,49.7,3.05,92.6,113.06,0.536,Normal
2026-01-11 13:20:00,2.957,38.21,2.168,90.53,103.95,0.516,Normal
2026-01-01 02:10:00,4.506,58.71,2.554,84.38,93.21,0.614,Normal
2026-01-02 11:45:00,2.572,54.55,2.608,96.96,109.19,0.427,Normal
2026-01-03 08:55:00,5.181,52.65,3.035,98.42,124.91,3.505,Misalignment
2026-01-16 11:55:00,1.2,55.59,2.056,83.92,90.71,0.734,Normal
2026-01-14 16:45:00,1.563,54.04,2.966,83.76,90.59,0.578,Normal
2026-01-13 05:35:00,2.417,53.31,2.505,98.84,99.58,0.975,Normal
2026-01-06 08:25:00,3.243,60.43,2.679,109.14,102.16,1.013,Normal
2026-01-08 01:15:00,2.455,68.36,3.346,110.81,116.3,3.831,Misalignment
2026-01-08 18:00:00,5.691,61.71,2.91,72.64,133.8,2.093,Belt Damage
2026-01-15 07:20:00,1.909,58.44,2.646,74.14,112.91,1.248,Normal
2026-01-12 05:35:00,2.334,49.2,2.19,102.64,92.49,0.138,Normal
2026-01-01 21:10:00,3.666,64.93,2.834,104.22,105.81,0.849,Normal
2026-01-04 13:45:00,6.661,71.63,2.796,90.99,107.9,0.865,Belt Damage
2026-01-16 06:00:00,4.986,60.36,2.616,111.27,109.65,3.042,Misalignment
2026-01-14 04:40:00,2.402,62.69,2.564,104.53,101.83,0.864,Normal
2026-01-15 23:10:00,1.299,47.09,2.617,108.2,118.38,1.028,Normal
2026-01-09 17:05:00,4.719,53.21,3.174,102.21,122.55,1.469,Belt Damage
2026-01-08 23:00:00,2.692,53.58,2.498,96.55,123.67,0.293,Normal
2026-01-05 14:15:00,2.373,57.73,3.259,98.92,113.54,0.609,Normal
2026-01-06 09:10:00,5.744,49.37,2.694,100.06,116.51,2.989,Joint Failure
2026-01-17 03:15:00,2.865,56.55,2.833,86.04,106.26,0.8,Normal
2026-01-02 02:15:00,4.957,63.58,2.71,120.25,174.12,1.448,Overload
2026-01-05 07:30:00,4.953,59.04,2.012,128.63,132.83,1.115,Overload
2026-01-09 12:10:00,2.014,59.78,3.18,69.95,120.7,0.345,Normal
2026-01-06 11:30:00,4.604,55.0,2.57,95.27,97.09,2.323,Misalignment
2026-01-17 01:25:00,5.885,53.26,2.493,96.69,86.1,3.034,Misalignment
2026-01-11 19:40:00,5.134,58.92,2.461,136.04,163.5,0.757,Overload
2026-01-01 05:45:00,6.005,49.84,2.824,109.43,124.94,1.137,Joint Failure
2026-01-03 23:35:00,2.956,58.52,2.986,103.32,93.36,0.423,Normal
2026-01-10 13:25:00,2.206,47.99,3.064,71.54,122.45,0.752,Normal
2026-01-06 16:00:00,2.497,50.45,2.659,81.34,96.52,4.026,Misalignment
2026-01-06 17:30:00,2.447,54.5,2.634,88.54,120.08,0.966,Normal
2026-01-14 09:40:00,2.865,52.24,2.655,63.3,101.97,3.11,Belt Damage
2026-01-11 18:50:00,3.701,64.07,2.795,133.4,138.14,1.331,Overload
2026-01-04 17:30:00,3.917,44.36,2.528,85.31,112.64,1.77,Joint Failure
2026-01-14 21:25:00,3.641,71.78,2.975,119.71,147.14,0.881,Overload
2026-01-03 17:35:00,2.989,57.58,2.904,100.39,120.27,0.77,Normal
2026-01-10 01:05:00,2.619,45.85,2.564,106.51,135.12,0.702,Normal
2026-01-13 14:30:00,3.582,61.49,2.767,122.31,138.21,0.927,Overload
2026-01-08 08:45:00,4.979,63.05,2.295,88.12,115.39,0.186,Normal
2026-01-07 12:10:00,4.825,69.69,3.032,157.5,132.45,1.802,Overload
2026-01-03 19:35:00,4.529,61.2,2.177,88.51,113.38,2.043,Belt Damage
2026-01-02 08:15:00,2.668,59.09,2.622,88.96,103.15,0.669,Normal
2026-01-11 00:10:00,3.407,46.34,3.178,109.04,97.48,0.727,Normal
2026-01-05 01:55:00,2.702,58.81,2.678,85.71,113.23,0.496,Normal
2026-01-12 02:25:00,6.961,70.4,3.223,54.92,119.91,0.301,Belt Damage
2026-01-10 02:35:00,4.015,59.87,2.656,75.6,117.7,0.183,Belt Damage
2026-01-05 16:35:00,3.045,54.6,2.512,104.49,131.06,3.135,Misalignment
2026-01-02 10:10:00,2.796,47.86,2.939,80.42,84.44,1.211,Normal
2026-01-15 15:00:00,3.715,43.22,2.523,89.31,103.53,1.208,Normal
2026-01-01 09:05:00,2.971,46.22,2.589,91.58,101.8,0.621,Normal
2026-01-18 08:15:00,6.094,54.01,2.936,65.65,117.0,1.015,Belt Damage
2026-01-12 21:45:00,6.656,58.27,2.957,97.29,125.67,2.447,Misalignment
2026-01-10 18:05:00,3.639,75.53,2.784,116.21,166.21,1.925,Overload
2026-01-10 00:10:00,2.546,67.28,2.665,109.87,114.61,0.876,Normal
2026-01-10 20:20:00,7.55,56.69,2.744,112.57,137.74,2.457,Joint Failure
2026-01-09 05:40:00,2.863,66.98,2.9,144.56,163.56,0.745,Overload
2026-01-05 06:55:00,1.601,58.8,2.927,94.2,88.0,1.747,Normal
2026-01-08 10:50:00,3.208,34.43,2.375,111.65,101.89,0.297,Normal
2026-01-18 06:35:00,2.468,44.08,2.795,108.41,99.0,1.17,Normal
2026-01-03 01:55:00,4.309,50.19,3.14,113.42,94.51,1.67,Normal
2026-01-05 23:30:00,5.01,62.16,3.089,94.67,118.85,0.691,Normal
2026-01-18 08:20:00,3.382,63.59,3.122,90.87,118.41,0.389,Normal
2026-01-02 20:50:00,1.959,58.31,2.585,71.47,109.87,0.117,Normal
2026-01-03 12:05:00,2.44,55.49,2.58,84.12,85.79,0.856,Normal
2026-01-16 07:30:00,3.376,61.66,2.931,111.09,135.95,0.794,Normal
2026-01-07 12:00:00,1.217,52.01,2.864,107.31,90.68,0.837,Normal
2026-01-10 21:05:00,2.111,62.57,3.104,87.48,115.19,1.128,Normal
2026-01-08 03:05:00,5.289,62.88,2.683,110.31,119.14,2.817,Joint Failure
2026-01-11 02:15:00,2.129,52.84,2.984,90.69,119.85,0.675,Normal
2026-01-08 19:50:00,2.41,44.98,2.676,59.3,122.05,0.571,Belt Damage
2026-01-14 14:00:00,2.283,47.0,3.2,104.87,96.1,0.731,Normal
2026-01-01 14:45:00,2.177,64.41,2.582,93.78,114.57,1.038,Normal
2026-01-11 00:50:00,2.045,57.55,2.971,74.97,100.85,0.775,Normal
2026-01-13 18:05:00,1.971,57.25,2.596,102.96,123.33,0.826,Normal
2026-01-01 06:40:00,3.516,57.72,2.363,85.56,149.84,0.446,Belt Damage
2026-01-09 21:25:00,2.786,70.82,2.45,104.04,145.86,0.485,Overload
2026-01-06 23:35:00,1.819,54.39,3.025,111.26,107.57,0.677,Normal
2026-01-06 14:45:00,5.258,72.05,2.733,88.08,105.81,2.845,Misalignment
2026-01-06 17:50:00,3.281,58.36,2.901,108.52,71.11,0.962,Normal
2026-01-09 02:00:00,3.993,70.18,2.69,115.8,130.54,3.788,Misalignment
2026-01-17 00:25:00,3.041,51.57,2.875,87.44,82.66,0.976,Normal
2026-01-01 18:25:00,2.686,69.62,2.92,100.57,124.26,3.324,Misalignment
2026-01-01 07:45:00,4.818,58.0,2.542,106.72,108.84,2.216,Misalignment
2026-01-10 01:25:00,3.798,54.0,2.562,81.53,108.93,0.54,Normal
2026-01-12 17:50:00,3.481,62.32,3.154,98.61,110.11,0.77,Normal
2026-01-16 07:55:00,2.199,49.06,2.581,104.77,89.14,0.719,Normal
2026-01-05 20:25:00,3.647,47.47,2.745,98.8,136.29,1.256,Normal
2026-01-17 06:30:00,3.523,58.3,2.617,86.56,116.8,0.087,Normal
2026-01-05 11:40:00,3.243,47.69,2.906,94.85,103.83,2.829,Misalignment
2026-01-08 12:20:00,4.774,58.77,2.817,109.79,91.96,0.677,Normal
2026-01-11 04:55:00,3.092,53.34,2.653,115.93,91.51,0.465,Normal
2026-01-13 17:40:00,2.972,55.44,2.54,92.96,87.14,0.928,Normal
2026-01-03 19:40:00,2.342,50.42,3.054,83.97,116.18,0.894,Normal
2026-01-05 08:50:00,3.003,58.38,3.04,92.86,102.66,0.05,Normal
2026-01-04 02:05:00,1.967,48.54,2.634,97.01,101.85,0.781,Normal
2026-01-06 00:55:00,3.419,51.84,2.71,94.41,96.87,2.831,Misalignment
2026-01-12 12:20:00,2.387,45.16,2.963,75.31,123.1,0.536,Normal
2026-01-09 21:15:00,2.261,58.84,3.033,109.52,105.26,0.445,Normal
2026-01-13 09:50:00,5.711,58.1,2.574,79.47,128.2,1.852,Belt Damage
2026-01-10 07:20:00,3.118,53.0,3.133,104.64,104.27,0.786,Normal
2026-01-17 03:35:00,3.236,64.16,3.0,128.17,106.75,1.951,Overload
2026-01-17 16:55:00,3.866,62.03,2.667,112.31,105.65,1.528,Belt Damage
2026-01-17 05:55:00,5.477,62.63,2.67,98.59,126.41,2.685,Misalignment
2026-01-11 07:00:00,3.212,64.82,2.912,90.41,138.11,0.527,Belt Damage
2026-01-10 06:40:00,5.061,62.79,2.824,107.81,142.45,0.8,Overload
2026-01-02 22:45:00,3.413,48.38,2.98,105.01,95.24,0.623,Normal
2026-01-10 15:30:00,3.541,54.12,2.591,91.58,81.49,0.409,Normal
2026-01-11 05:40:00,3.856,53.0,2.889,97.91,105.01,0.764,Normal
2026-01-10 18:45:00,3.041,56.29,2.736,96.63,117.16,0.546,Normal
2026-01-10 13:50:00,5.371,68.51,2.951,102.28,165.28,0.707,Overload
2026-01-07 02:20:00,6.212,68.52,2.696,129.64,100.97,1.436,Joint Failure
2026-01-03 12:20:00,4.828,58.98,2.607,114.44,141.18,3.629,Misalignment
2026-01-01 18:15:00,5.125,53.91,2.655,81.28,109.49,1.434,Belt Damage
2026-01-15 08:55:00,7.199,57.09,2.26,124.19,121.52,3.99,Misalignment
2026-01-14 17:45:00,2.614,60.38,2.725,106.22,98.14,0.894,Normal
2026-01-06 12:20:00,4.011,66.01,3.14,94.76,109.71,0.348,Normal
2026-01-12 14:55:00,3.146,51.55,2.475,125.0,125.87,0.842,Normal
2026-01-14 18:50:00,6.459,73.81,2.393,98.74,143.14,2.671,Joint Failure
2026-01-17 08:15:00,2.181,59.4,2.795,88.88,106.59,0.704,Normal
2026-01-01 03:35:00,1.669,75.33,2.41,73.33,105.13,2.359,Belt Damage
2026-01-11 10:05:00,5.01,65.09,2.539,127.5,139.0,1.28,Overload
2026-01-01 17:30:00,2.882,61.0,3.092,86.71,120.63,0.789,Normal
2026-01-03 08:25:00,2.99,50.84,2.954,83.64,125.33,0.577,Normal
2026-01-02 05:30:00,2.263,49.97,2.713,101.1,113.17,0.231,Normal
2026-01-05 23:25:00,5.373,67.03,2.9,96.02,106.48,4.113,Misalignment
2026-01-04 07:05:00,3.909,64.74,2.399,57.62,144.15,2.271,Misalignment
2026-01-10 20:55:00,7.703,58.64,2.333,113.44,124.48,1.365,Joint Failure
2026-01-03 00:05:00,6.057,57.43,2.919,115.35,88.52,1.128,Joint Failure
2026-01-14 15:20:00,4.821,64.67,2.44,108.62,106.65,4.245,Misalignment
2026-01-02 21:20:00,4.347,58.07,2.893,85.05,113.31,2.096,Misalignment
2026-01-02 06:35:00,5.858,62.7,2.646,80.32,97.91,0.911,Belt Damage
2026-01-06 14:20:00,2.848,61.51,3.03,91.16,117.23,0.674,Normal
2026-01-13 07:50:00,3.312,53.0,2.627,145.23,144.34,2.366,Overload
2026-01-13 21:40:00,3.308,56.91,2.658,95.65,130.09,1.765,Normal
2026-01-14 02:55:00,6.602,58.36,3.043,87.59,119.92,1.48,Belt Damage
2026-01-01 11:15:00,1.658,47.79,2.94,110.14,99.44,0.61,Normal
2026-01-16 13:20:00,2.503,50.37,3.145,85.34,87.6,0.315,Normal
2026-01-05 23:45:00,3.187,57.89,2.262,110.4,115.51,1.516,Overload
2026-01-01 03:55:00,2.355,51.55,2.468,77.58,108.68,0.165,Normal
2026-01-05 17:20:00,5.201,77.8,2.701,54.41,86.78,1.988,Belt Damage
2026-01-03 13:10:00,3.496,47.69,2.699,74.56,96.17,0.668,Normal
2026-01-06 07:50:00,2.652,46.92,2.804,100.5,121.06,0.6,Normal
2026-01-07 23:00:00,2.979,52.78,3.09,115.64,113.02,0.464,Normal
2026-01-14 04:15:00,6.02,59.73,2.884,116.88,145.48,2.524,Misalignment
2026-01-09 17:55:00,2.701,64.06,3.043,119.61,151.67,1.631,Overload
2026-01-07 20:20:00,2.908,49.85,2.85,98.51,97.67,1.714,Normal
2026-01-04 11:00:00,5.658,55.25,2.581,79.5,125.63,1.687,Belt Damage
2026-01-01 05:05:00,3.495,42.15,3.002,89.5,132.23,0.423,Normal
2026-01-04 20:20:00,3.816,45.81,2.506,105.75,178.91,0.647,Overload
2026-01-09 08:25:00,5.674,70.92,2.847,95.08,106.61,2.551,Misalignment
2026-01-01 07:55:00,3.0,65.32,2.704,100.08,110.12,0.408,Normal
2026-01-02 15:50:00,8.285,63.79,2.666,87.56,153.72,1.32,Joint Failure
2026-01-16 03:15:00,2.48,54.63,2.58,76.93,105.68,0.417,Normal
2026-01-15 06:40:00,2.569,48.57,2.914,88.0,116.29,0.906,Normal
2026-01-13 20:55:00,2.354,65.49,2.878,112.99,89.32,1.823,Normal
2026-01-04 19:45:00,6.738,60.49,2.19,89.39,114.42,0.938,Joint Failure
2026-01-10 12:50:00,3.191,56.26,2.636,99.02,124.79,1.253,Misalignment
2026-01-08 12:50:00,4.636,62.37,2.914,121.82,126.67,2.987,Misalignment
2026-01-02 02:50:00,4.131,52.04,2.759,86.92,130.06,3.339,Misalignment
2026-01-15 18:30:00,3.695,65.55,3.012,109.06,95.65,0.453,Normal
2026-01-11 21:50:00,4.188,49.04,2.597,93.77,108.96,3.265,Misalignment
2026-01-13 06:45:00,2.742,42.59,2.646,72.73,100.93,0.596,Normal
2026-01-18 02:25:00,2.607,58.33,2.479,85.49,111.04,0.749,Normal
2026-01-11 03:40:00,3.913,55.03,3.412,110.88,106.89,0.249,Normal
2026-01-04 23:45:00,5.848,46.49,2.558,77.62,114.5,2.317,Belt Damage
2026-01-13 13:25:00,4.6,61.17,1.851,76.95,142.72,1.417,Belt Damage
2026-01-02 00:15:00,3.393,54.15,2.876,107.49,97.16,0.353,Normal
2026-01-14 00:25:00,4.647,60.42,2.758,85.68,112.38,1.303,Belt Damage
2026-01-13 10:50:00,1.972,60.72,2.891,105.49,121.87,0.851,Normal
2026-01-02 20:25:00,5.48,56.87,2.753,96.43,121.79,1.972,Misalignment
2026-01-13 12:35:00,4.364,63.66,2.54,100.78,88.48,0.777,Normal
2026-01-10 04:40:00,3.074,60.21,2.449,101.02,79.02,0.681,Normal
2026-01-17 16:50:00,3.385,51.63,2.647,98.52,98.99,1.425,Normal
2026-01-07 21:15:00,2.325,47.24,2.676,92.6,83.49,1.227,Normal
2026-01-11 04:20:00,2.09,53.04,2.242,84.69,96.4,0.595,Normal
2026-01-06 08:00:00,2.715,68.71,3.202,71.53,91.3,1.261,Normal
2026-01-16 17:50:00,4.503,54.22,3.043,97.76,122.65,3.541,Misalignment
2026-01-15 11:40:00,2.353,73.86,3.004,95.81,102.0,1.428,Normal
2026-01-12 16:00:00,2.902,68.36,2.493,125.59,168.81,0.309,Overload
2026-01-13 17:25:00,2.514,60.53,2.86,78.82,128.59,1.035,Normal
2026-01-14 21:45:00,3.674,48.55,2.692,95.69,127.04,1.11,Normal
2026-01-13 14:10:00,4.06,44.24,2.455,92.85,67.0,0.436,Normal
2026-01-03 00:50:00,3.242,57.73,3.136,84.93,104.99,0.975,Normal
2026-01-12 07:20:00,5.102,56.29,3.113,110.5,145.08,0.918,Overload
2026-01-08 23:30:00,2.855,53.58,3.302,89.02,122.79,1.028,Normal
2026-01-14 20:20:00,3.395,49.64,2.512,88.95,118.59,0.981,Normal
2026-01-03 00:40:00,3.118,51.5,2.987,116.81,114.84,3.579,Misalignment
2026-01-09 09:55:00,4.039,57.94,3.034,89.63,95.69,1.095,Normal
2026-01-05 19:55:00,4.071,54.89,2.443,110.01,123.86,1.45,Normal
2026-01-16 17:05:00,4.171,56.04,2.693,121.3,101.78,0.451,Normal
2026-01-18 02:00:00,5.805,51.69,2.44,132.39,111.97,1.674,Joint Failure
2026-01-17 16:00:00,3.155,50.18,3.048,91.22,105.37,0.13,Normal
2026-01-12 06:00:00,3.617,54.64,2.93,90.72,94.05,0.99,Normal
2026-01-15 20:45:00,4.534,62.1,2.423,120.13,142.67,0.05,Overload
2026-01-12 14:10:00,4.538,68.97,2.616,103.71,107.21,2.741,Misalignment
2026-01-12 04:20:00,3.231,55.69,2.85,107.05,88.57,0.755,Normal
2026-01-08 07:55:00,3.572,54.64,2.68,96.26,92.77,0.771,Normal
2026-01-05 01:50:00,5.413,65.76,2.459,89.36,112.33,4.688,Misalignment
2026-01-17 21:10:00,3.16,59.48,2.676,99.74,118.4,0.405,Normal
2026-01-14 05:35:00,2.439,56.45,2.977,103.88,103.25,1.182,Normal
2026-01-07 11:35:00,2.859,58.73,2.809,120.86,99.29,0.78,Normal
2026-01-10 01:50:00,2.736,56.98,3.17,98.87,94.4,0.84,Normal
2026-01-14 10:10:00,4.201,52.13,2.803,89.96,112.47,1.203,Normal
2026-01-17 23:05:00,4.571,56.38,2.638,97.7,133.74,2.356,Belt Damage
2026-01-14 02:50:00,4.542,46.28,2.369,97.45,118.16,3.807,Misalignment
2026-01-14 08:30:00,5.174,58.24,2.199,104.07,139.35,2.807,Joint Failure
2026-01-09 09:20:00,1.441,49.85,2.868,94.82,92.97,0.96,Normal
2026-01-01 05:50:00,4.402,47.68,2.365,96.16,148.37,1.243,Overload
2026-01-17 22:40:00,3.264,55.09,3.338,81.9,80.96,1.568,Normal
2026-01-04 21:50:00,2.864,55.86,2.708,95.43,93.65,1.6,Normal
2026-01-14 23:20:00,5.652,62.93,2.455,97.15,70.9,3.13,Misalignment
2026-01-12 06:50:00,2.959,56.94,2.907,98.83,89.44,0.501,Normal
2026-01-14 13:05:00,2.885,54.7,3.135,106.58,87.05,0.557,Normal
2026-01-04 19:15:00,2.536,53.08,2.466,97.28,95.56,1.142,Normal
2026-01-16 18:45:00,2.985,54.66,2.869,93.17,117.87,1.245,Belt Damage
2026-01-05 05:00:00,2.387,55.75,2.526,115.22,92.19,0.87,Normal
2026-01-14 14:45:00,2.595,45.23,2.695,101.46,101.61,0.543,Normal
2026-01-05 22:45:00,5.471,62.8,2.254,126.05,111.97,1.624,Joint Failure
2026-01-11 15:30:00,4.344,54.2,2.639,102.77,119.75,0.05,Normal
2026-01-16 16:35:00,1.383,56.45,2.718,90.54,101.13,1.093,Normal
2026-01-08 07:00:00,7.084,56.08,2.478,68.52,148.31,2.378,Belt Damage
2026-01-03 19:15:00,6.09,77.22,2.419,83.7,99.62,1.298,Joint Failure
2026-01-17 11:15:00,6.579,74.37,2.606,152.36,117.97,0.847,Joint Failure
2026-01-14 00:30:00,7.191,56.07,2.934,84.28,116.72,1.684,Belt Damage
2026-01-05 17:30:00,5.432,61.41,2.841,100.23,88.6,3.4,Misalignment
2026-01-09 01:05:00,2.652,47.03,2.799,81.86,80.06,0.87,Normal
2026-01-16 21:45:00,2.476,53.66,2.697,92.4,134.36,0.877,Normal
2026-01-17 11:05:00,3.749,61.72,2.899,88.96,89.83,1.396,Normal
2026-01-04 13:25:00,3.807,54.76,3.475,96.58,114.04,0.41,Normal
2026-01-11 19:05:00,4.431,63.43,2.397,100.66,72.68,4.004,Misalignment
2026-01-08 07:50:00,2.785,58.01,2.413,102.9,97.41,1.218,Normal
2026-01-04 14:45:00,3.25,60.44,3.367,119.28,131.75,0.776,Overload
2026-01-07 12:20:00,3.522,63.06,3.101,120.81,103.44,3.61,Misalignment
2026-01-04 01:25:00,4.072,61.43,2.715,99.6,103.01,2.641,Misalignment
2026-01-15 22:15:00,5.446,57.69,2.568,116.68,135.35,4.55,Misalignment
2026-01-05 03:20:00,1.692,46.99,2.89,97.63,122.29,0.885,Normal
2026-01-16 22:15:00,2.848,59.94,2.475,82.69,100.12,0.114,Normal
2026-01-16 15:50:00,2.298,46.93,2.608,93.28,115.34,0.488,Normal
2026-01-13 17:50:00,2.374,44.19,2.979,88.23,84.96,1.943,Normal
2026-01-03 04:00:00,5.043,51.87,2.529,99.6,119.02,2.527,Misalignment
2026-01-10 17:00:00,5.298,46.93,3.194,102.2,121.72,0.329,Normal
2026-01-15 21:35:00,2.649,66.19,3.069,109.44,89.78,0.682,Normal
2026-01-18 06:00:00,4.778,64.51,2.728,97.07,97.04,2.136,Joint Failure
2026-01-01 19:25:00,3.341,52.21,2.583,87.45,107.05,1.333,Normal
2026-01-16 20:30:00,2.541,47.09,2.732,91.68,125.91,1.527,Normal
2026-01-06 18:30:00,6.057,52.61,2.427,73.8,113.82,1.362,Belt Damage
2026-01-02 10:35:00,3.03,61.69,2.875,92.49,98.34,1.075,Normal
2026-01-15 17:50:00,3.764,62.34,2.677,94.3,98.89,0.753,Normal
2026-01-08 13:05:00,4.365,61.4,3.258,87.19,104.05,1.258,Belt Damage
2026-01-06 01:20:00,2.399,55.94,2.396,117.81,126.7,3.312,Misalignment
2026-01-03 14:10:00,2.038,55.52,3.101,100.45,64.1,0.05,Normal
2026-01-01 01:25:00,3.128,52.84,2.81,83.19,120.16,0.646,Normal
2026-01-05 04:00:00,4.956,62.55,2.109,99.13,172.76,1.345,Overload
2026-01-06 21:35:00,2.817,52.06,2.92,102.47,124.43,0.321,Normal
2026-01-12 07:05:00,3.396,59.46,2.809,92.03,95.24,1.309,Normal
2026-01-03 01:40:00,5.594,56.66,2.38,106.15,73.73,3.248,Misalignment
2026-01-12 04:50:00,3.838,54.6,3.324,95.58,102.1,0.783,Normal
2026-01-16 07:05:00,4.801,52.94,3.091,72.87,116.83,3.797,Misalignment
2026-01-17 09:15:00,7.473,59.14,2.2,119.06,123.03,1.627,Joint Failure
2026-01-06 05:25:00,4.097,46.42,2.303,68.69,138.05,0.484,Normal
2026-01-05 21:40:00,2.387,58.75,2.98,92.41,102.18,0.586,Normal
2026-01-07 19:45:00,0.846,57.3,2.657,94.17,101.66,2.281,Misalignment
2026-01-02 06:55:00,3.4,55.0,2.742,95.37,127.77,0.811,Normal
2026-01-05 15:40:00,3.878,62.87,2.969,99.18,111.75,1.08,Normal
2026-01-03 01:50:00,2.069,56.5,2.882,85.5,116.53,1.056,Normal
2026-01-01 19:50:00,3.439,61.12,2.867,93.97,108.14,4.136,Misalignment
2026-01-12 19:20:00,3.654,49.99,2.627,104.55,88.11,1.043,Normal
2026-01-08 04:15:00,2.087,52.93,2.828,116.52,110.46,1.118,Normal
2026-01-03 19:30:00,5.311,51.93,2.486,109.94,125.96,1.463,Joint Failure
2026-01-04 19:10:00,4.714,53.27,2.811,106.47,81.52,0.459,Normal
2026-01-16 00:20:00,5.534,57.72,2.443,139.41,129.09,1.799,Overload
2026-01-17 12:40:00,2.022,49.05,2.516,94.32,109.65,0.17,Normal
2026-01-13 18:20:00,1.71,56.17,2.955,80.66,126.51,0.76,Normal
2026-01-13 00:40:00,2.427,59.47,2.767,85.97,96.81,1.135,Normal
2026-01-11 18:35:00,2.502,56.32,2.558,112.16,68.47,0.807,Normal
2026-01-10 13:05:00,3.291,70.71,2.708,117.29,93.0,3.687,Misalignment
2026-01-08 23:15:00,2.832,54.17,3.085,100.01,95.52,0.922,Normal
2026-01-15 13:20:00,2.023,54.84,3.088,93.92,95.46,1.1,Normal
2026-01-13 21:00:00,3.729,63.99,2.664,109.11,94.97,0.638,Normal
2026-01-11 11:30:00,3.986,55.92,2.402,94.38,81.1,0.517,Normal
2026-01-15 18:20:00,3.265,48.96,2.897,87.53,121.95,0.361,Normal
2026-01-03 18:55:00,3.567,63.91,2.774,107.42,96.84,2.038,Misalignment
2026-01-15 13:10:00,4.276,58.4,3.358,90.19,148.07,0.913,Overload
2026-01-13 20:45:00,6.785,54.38,2.893,64.18,103.59,1.27,Belt Damage
2026-01-03 14:35:00,7.916,58.26,2.639,89.77,135.55,2.395,Joint Failure
2026-01-17 03:00:00,6.261,60.88,2.992,130.0,162.1,0.834,Overload
2026-01-09 18:55:00,4.228,60.11,2.908,93.79,137.97,1.407,Belt Damage
2026-01-03 03:45:00,3.343,65.69,2.737,101.64,115.4,1.087,Normal
2026-01-08 23:25:00,3.415,56.67,2.828,95.47,107.05,0.25,Normal
2026-01-14 07:00:00,5.356,62.79,3.224,89.94,121.52,1.918,Belt Damage
2026-01-02 23:10:00,3.546,52.46,2.803,89.93,104.19,1.044,Normal
2026-01-04 22:35:00,3.673,46.89,3.06,90.03,105.21,1.248,Normal
2026-01-05 04:20:00,2.923,46.9,2.483,81.31,118.52,1.069,Normal
2026-01-04 15:15:00,4.64,48.78,2.721,88.51,132.84,1.361,Normal
2026-01-01 04:15:00,4.344,50.78,2.131,105.46,135.96,1.671,Overload
2026-01-13 16:15:00,2.863,75.46,2.882,120.72,96.81,1.082,Normal
2026-01-04 15:00:00,3.969,54.3,2.962,62.8,124.92,1.83,Belt Damage
2026-01-08 13:45:00,3.236,57.62,2.53,85.46,127.57,1.245,Normal
2026-01-10 08:00:00,2.05,66.66,2.872,101.09,97.23,0.342,Normal
